TimeStamp,POS_X,POS_Y,POS_Z,Q_W,Q_X,Q_Y,Q_Z,ImageFile
1648105523183,0.000000,0.000000,0.679092,1.000000,0.000000,0.000000,0.000000,img__0_1648105523258077400.png
1648105523234,0.000000,0.000000,0.679092,1.000000,0.000000,0.000000,0.000000,img__0_1648105523306170000.png
1648105523279,0.000000,0.000000,0.679092,1.000000,0.000000,0.000000,0.000000,img__0_1648105523354500600.png
1648105523345,0.000000,0.000000,0.679092,1.000000,0.000000,0.000000,0.000000,img__0_1648105523419151500.png
1648105523393,-0.000007,0.000000,0.678971,0.999890,0.000000,0.014850,-0.000000,img__0_1648105523468463300.png
1648105523441,-0.001237,0.000000,0.672357,0.996856,0.000000,0.079235,-0.000000,img__0_1648105523517267900.png
1648105523489,-0.007907,0.000000,0.652696,0.990684,0.000000,0.136180,-0.000000,img__0_1648105523564980800.png
1648105523537,-0.023951,0.000000,0.620843,0.984276,0.000000,0.176637,-0.000000,img__0_1648105523612583000.png
1648105523588,-0.054803,0.000000,0.573978,0.978202,0.000000,0.207657,-0.000000,img__0_1648105523662171400.png
1648105523636,-0.099041,0.000000,0.518460,0.973576,0.000000,0.228365,-0.000000,img__0_1648105523710125000.png
1648105523699,-0.181838,0.000000,0.430066,0.969024,0.000000,0.246966,-0.000000,img__0_1648105523774376900.png
1648105523747,-0.264866,0.000000,0.351808,0.966509,0.000000,0.256634,-0.000000,img__0_1648105523822096200.png
1648105523795,-0.365677,0.000000,0.264886,0.964630,0.000000,0.263607,-0.000000,img__0_1648105523870533600.png
1648105523849,-0.500556,0.000000,0.157668,0.963344,0.000000,0.268269,-0.000000,img__0_1648105523920205700.png
1648105523894,-0.630122,0.000000,0.061590,0.963710,0.000000,0.266950,-0.000000,img__0_1648105523968014500.png
1648105523942,-0.785298,0.000000,-0.047364,0.964832,0.000000,0.262866,-0.000000,img__0_1648105524016345400.png
1648105524005,-1.014696,0.000000,-0.200009,0.966926,0.000000,0.255058,-0.000000,img__0_1648105524080645100.png
1648105524053,-1.208262,0.000000,-0.323307,0.968730,0.000000,0.248116,-0.000000,img__0_1648105524128710900.png
1648105524101,-1.417306,0.000000,-0.452364,0.970594,0.000000,0.240721,-0.000000,img__0_1648105524176974400.png
1648105524149,-1.641114,0.000000,-0.586928,0.972457,0.000000,0.233081,-0.000000,img__0_1648105524225180600.png
1648105524200,-1.894296,0.000000,-0.735667,0.974397,0.000000,0.224835,-0.000000,img__0_1648105524273955400.png
1648105524251,-2.162517,0.000000,-0.890086,0.976271,0.000000,0.216551,-0.000000,img__0_1648105524326297200.png
1648105524311,-2.496236,0.000000,-1.078689,0.978374,0.000000,0.206842,-0.000000,img__0_1648105524386797800.png
1648105524362,-2.794417,0.000000,-1.244555,0.980066,0.000000,0.198672,-0.000000,img__0_1648105524436443300.png
1648105524410,-3.085070,0.000000,-1.401600,0.981573,0.000000,0.191087,-0.000000,img__0_1648105524483871200.png
1648105524458,-3.382594,0.000000,-1.553748,0.982991,0.000000,0.183656,-0.000000,img__0_1648105524534029400.png
1648105524509,-3.704949,0.000000,-1.707725,0.984392,0.000000,0.175992,-0.000000,img__0_1648105524583877800.png
1648105524557,-4.013752,0.000000,-1.845023,0.985609,0.000000,0.169041,-0.000000,img__0_1648105524631991000.png
1648105524617,-4.406819,0.000000,-2.006590,0.986995,0.000000,0.160749,-0.000000,img__0_1648105524692872900.png
1648105524668,-4.746911,0.000000,-2.135654,0.988062,0.000000,0.154060,-0.000000,img__0_1648105524741494000.png
1648105524713,-5.051430,0.000000,-2.243634,0.988922,0.000000,0.148433,-0.000000,img__0_1648105524789304000.png
1648105524764,-5.401437,0.000000,-2.359743,0.989815,0.000000,0.142363,-0.000000,img__0_1648105524837828700.png
