TimeStamp,POS_X,POS_Y,POS_Z,Q_W,Q_X,Q_Y,Q_Z,ImageFile
1648105070806,0.000000,0.000000,0.679942,1.000000,0.000000,0.000000,0.000000,img__0_1648105070890297200.png
1648105070854,0.000000,0.000000,0.679942,1.000000,0.000000,0.000000,0.000000,img__0_1648105070937736300.png
1648105070902,0.000000,0.000000,0.679942,1.000000,0.000000,0.000000,0.000000,img__0_1648105070986238000.png
1648105070968,0.000000,0.000000,0.679942,1.000000,0.000000,0.000000,0.000000,img__0_1648105071050575500.png
1648105071016,-0.000001,0.000000,0.679900,0.999967,0.000000,0.008074,0.000000,img__0_1648105071099079800.png
1648105071064,-0.000878,0.000000,0.674717,0.997384,0.000000,0.072280,-0.000000,img__0_1648105071147779800.png
1648105071112,-0.006636,0.000000,0.656690,0.991540,0.000000,0.129799,-0.000000,img__0_1648105071196160800.png
1648105071163,-0.022606,0.000000,0.624044,0.984670,0.000000,0.174426,-0.000000,img__0_1648105071246139400.png
1648105071208,-0.048208,0.000000,0.584027,0.979181,0.000000,0.202988,-0.000000,img__0_1648105071292851000.png
1648105071259,-0.092650,0.000000,0.526828,0.974095,0.000000,0.226140,-0.000000,img__0_1648105071341583700.png
1648105071322,-0.172691,0.000000,0.440054,0.969392,0.000000,0.245519,-0.000000,img__0_1648105071406137300.png
1648105071370,-0.253522,0.000000,0.362928,0.966785,0.000000,0.255591,-0.000000,img__0_1648105071454314100.png
1648105071418,-0.352094,0.000000,0.277051,0.964835,0.000000,0.262855,-0.000000,img__0_1648105071502536400.png
1648105071466,-0.468633,0.000000,0.183130,0.963465,0.000000,0.267834,-0.000000,img__0_1648105071551023200.png
1648105071514,-0.602964,0.000000,0.082136,0.963580,0.000000,0.267421,-0.000000,img__0_1648105071599157800.png
1648105071565,-0.764959,0.000000,-0.032541,0.964660,0.000000,0.263497,-0.000000,img__0_1648105071647580900.png
1648105071628,-0.991624,0.000000,-0.184165,0.966709,0.000000,0.255880,-0.000000,img__0_1648105071712136000.png
1648105071676,-1.183205,0.000000,-0.306725,0.968500,0.000000,0.249014,-0.000000,img__0_1648105071760646600.png
1648105071727,-1.403801,0.000000,-0.443285,0.970477,0.000000,0.241192,-0.000000,img__0_1648105071811139800.png
1648105071775,-1.626707,0.000000,-0.577511,0.972342,0.000000,0.233563,-0.000000,img__0_1648105071857795300.png
1648105071823,-1.863714,0.000000,-0.717019,0.974172,0.000000,0.225809,-0.000000,img__0_1648105071907365000.png
1648105071871,-2.114127,0.000000,-0.861585,0.975946,0.000000,0.218012,-0.000000,img__0_1648105071954743300.png
