TimeStamp,POS_X,POS_Y,POS_Z,Q_W,Q_X,Q_Y,Q_Z,ImageFile
1648039371208,0.000000,0.000000,0.679306,1.000000,0.000000,0.000000,0.000000,img__0_1648039371283671500.png
1648039371259,0.000000,0.000000,0.679306,1.000000,0.000000,0.000000,0.000000,img__0_1648039371335025100.png
1648039371310,0.000000,0.000000,0.679306,1.000000,0.000000,0.000000,0.000000,img__0_1648039371383848600.png
1648039371376,0.000000,0.000000,0.679306,1.000000,0.000000,0.000000,0.000000,img__0_1648039371450909400.png
1648039371421,-0.000010,0.000000,0.677761,0.999969,0.000000,0.007871,-0.000000,img__0_1648039371496834000.png
1648039371469,-0.000547,0.000000,0.665050,0.999793,0.000000,0.020326,-0.000000,img__0_1648039371544872300.png
1648039371517,-0.002549,0.000000,0.637903,0.999634,0.000000,0.027065,-0.000000,img__0_1648039371593341300.png
1648039371565,-0.006530,0.000000,0.595889,0.999538,0.000000,0.030385,0.000000,img__0_1648039371641810800.png
1648039371619,-0.013715,0.000000,0.530810,0.999482,0.000000,0.032184,0.000000,img__0_1648039371693850600.png
1648039371679,-0.025253,0.000000,0.436689,0.999466,0.000000,0.032686,0.000000,img__0_1648039371754619200.png
1648039371730,-0.038029,0.000000,0.339000,0.999476,0.000000,0.032371,0.000000,img__0_1648039371807537300.png
1648039371775,-0.051531,0.000000,0.239637,0.999496,0.000000,0.031751,0.000000,img__0_1648039371852100200.png
1648039371823,-0.068168,0.000000,0.120409,0.999524,0.000000,0.030868,0.000000,img__0_1648039371900392900.png
1648039371871,-0.087025,0.000000,-0.012076,0.999555,0.000000,0.029838,0.000000,img__0_1648039371948067100.png
1648039371919,-0.108000,0.000000,-0.157364,0.999588,0.000000,0.028718,0.000000,img__0_1648039371996518900.png
1648039371970,-0.132488,0.000000,-0.325222,0.999623,0.000000,0.027471,0.000000,img__0_1648039372045916800.png
1648039372033,-0.165677,0.000000,-0.550877,0.999665,0.000000,0.025891,0.000000,img__0_1648039372109408500.png
1648039372081,-0.193000,0.000000,-0.735702,0.999695,0.000000,0.024680,0.000000,img__0_1648039372157789600.png
1648039372129,-0.221965,0.000000,-0.931096,0.999725,0.000000,0.023474,0.000000,img__0_1648039372206265800.png
1648039372177,-0.252465,0.000000,-1.136522,0.999752,0.000000,0.022282,0.000000,img__0_1648039372255177700.png
1648039372228,-0.286440,0.000000,-1.365181,0.999779,0.000000,0.021037,0.000000,img__0_1648039372304030500.png
1648039372276,-0.319789,0.000000,-1.589617,0.999802,0.000000,0.019890,0.000000,img__0_1648039372352291000.png
1648039372342,-0.367627,0.000000,-1.911439,0.999831,0.000000,0.018359,0.000000,img__0_1648039372419851800.png
1648039372387,-0.401182,0.000000,-2.131577,0.999849,0.000000,0.017350,0.000000,img__0_1648039372464723900.png
1648039372435,-0.437366,0.000000,-2.355814,0.999867,0.000000,0.016316,0.000000,img__0_1648039372513048200.png
