TimeStamp,POS_X,POS_Y,POS_Z,Q_W,Q_X,Q_Y,Q_Z,ImageFile
1648039119914,0.000000,0.000000,0.678848,1.000000,0.000000,0.000000,0.000000,img__0_1648039120093348000.png
1648039119965,0.000000,0.000000,0.678848,1.000000,0.000000,0.000000,0.000000,img__0_1648039120143878500.png
1648039120031,0.000000,0.000000,0.678848,1.000000,0.000000,0.000000,0.000000,img__0_1648039120208414100.png
1648039120079,0.000000,0.000000,0.678848,1.000000,0.000000,0.000000,0.000000,img__0_1648039120258026200.png
1648039120127,-0.000001,0.000000,0.678409,0.999996,0.000000,0.002763,-0.000000,img__0_1648039120305774700.png
1648039120178,-0.000354,0.000000,0.668026,0.999817,0.000000,0.019134,-0.000000,img__0_1648039120356387200.png
1648039120223,-0.001879,0.000000,0.645616,0.999667,0.000000,0.025787,-0.000000,img__0_1648039120402468200.png
1648039120271,-0.005330,0.000000,0.607345,0.999560,0.000000,0.029665,0.000000,img__0_1648039120450658800.png
1648039120337,-0.013715,0.000000,0.530352,0.999482,0.000000,0.032184,0.000000,img__0_1648039120514968000.png
1648039120385,-0.022642,0.000000,0.456870,0.999466,0.000000,0.032679,0.000000,img__0_1648039120563408900.png
1648039120436,-0.034779,0.000000,0.362968,0.999472,0.000000,0.032490,0.000000,img__0_1648039120615537700.png
1648039120481,-0.047729,0.000000,0.266865,0.999490,0.000000,0.031940,0.000000,img__0_1648039120660507400.png
1648039120532,-0.064877,0.000000,0.143329,0.999518,0.000000,0.031046,0.000000,img__0_1648039120710345500.png
1648039120577,-0.082108,0.000000,0.021806,0.999547,0.000000,0.030106,0.000000,img__0_1648039120757596700.png
1648039120628,-0.103910,0.000000,-0.129627,0.999581,0.000000,0.028933,0.000000,img__0_1648039120806268600.png
1648039120691,-0.133996,0.000000,-0.335974,0.999625,0.000000,0.027396,0.000000,img__0_1648039120869893400.png
1648039120739,-0.159115,0.000000,-0.506842,0.999657,0.000000,0.026194,0.000000,img__0_1648039120918337100.png
1648039120787,-0.186011,0.000000,-0.688942,0.999688,0.000000,0.024983,0.000000,img__0_1648039120966664700.png
1648039120835,-0.214576,0.000000,-0.881744,0.999717,0.000000,0.023775,0.000000,img__0_1648039121014836700.png
