TimeStamp,POS_X,POS_Y,POS_Z,Q_W,Q_X,Q_Y,Q_Z,ImageFile
1648104663365,0.000000,0.000000,0.679306,1.000000,0.000000,0.000000,0.000000,img__0_1648104663517614900.png
1648104663416,0.000000,0.000000,0.679306,1.000000,0.000000,0.000000,0.000000,img__0_1648104663569118200.png
1648104663467,0.000000,0.000000,0.679306,1.000000,0.000000,0.000000,0.000000,img__0_1648104663617336400.png
1648104663530,0.000000,0.000000,0.679306,1.000000,0.000000,0.000000,0.000000,img__0_1648104663682266900.png
1648104663578,-0.000000,-0.000000,0.679282,0.999986,0.000000,0.005377,0.000000,img__0_1648104663730838300.png
1648104663629,-0.000878,0.000000,0.674081,0.997384,0.000000,0.072280,-0.000000,img__0_1648104663780012200.png
1648104663677,-0.006636,0.000000,0.656054,0.991540,0.000000,0.129799,-0.000000,img__0_1648104663829375100.png
1648104663725,-0.021309,0.000000,0.625712,0.985066,0.000000,0.172176,-0.000000,img__0_1648104663876184900.png
1648104663773,-0.048208,0.000000,0.583391,0.979181,0.000000,0.202988,-0.000000,img__0_1648104663925971100.png
1648104663836,-0.105686,0.000000,0.510994,0.973073,0.000000,0.230498,-0.000000,img__0_1648104663988892800.png
1648104663890,-0.177231,0.000000,0.434867,0.969207,0.000000,0.246250,-0.000000,img__0_1648104664039514000.png
1648104663935,-0.253522,0.000000,0.362292,0.966785,0.000000,0.255591,-0.000000,img__0_1648104664085690600.png
1648104663983,-0.352094,0.000000,0.276415,0.964835,0.000000,0.262855,-0.000000,img__0_1648104664133848900.png
1648104664031,-0.468633,0.000000,0.182494,0.963465,0.000000,0.267834,-0.000000,img__0_1648104664182600300.png
1648104664079,-0.602964,0.000000,0.081500,0.963580,0.000000,0.267421,-0.000000,img__0_1648104664230836000.png
1648104664145,-0.816305,0.000000,-0.068298,0.965101,0.000000,0.261877,-0.000000,img__0_1648104664298234900.png
1648104664193,-0.991624,0.000000,-0.184801,0.966709,0.000000,0.255880,-0.000000,img__0_1648104664344376900.png
1648104664241,-1.183205,0.000000,-0.307361,0.968500,0.000000,0.249014,-0.000000,img__0_1648104664393142800.png
1648104664289,-1.390353,0.000000,-0.435713,0.970361,0.000000,0.241662,-0.000000,img__0_1648104664440260200.png
1648104664337,-1.612355,0.000000,-0.569601,0.972226,0.000000,0.234045,-0.000000,img__0_1648104664488735500.png
1648104664385,-1.848501,0.000000,-0.708786,0.974059,0.000000,0.226295,-0.000000,img__0_1648104664538249000.png
1648104664451,-2.195023,0.000000,-0.908401,0.976487,0.000000,0.215577,-0.000000,img__0_1648104664601959800.png
1648104664499,-2.462014,0.000000,-1.059288,0.978170,0.000000,0.207809,-0.000000,img__0_1648104664650558300.png
1648104664547,-2.740886,0.000000,-1.214763,0.979774,0.000000,0.200107,-0.000000,img__0_1648104664698672600.png
1648104664595,-3.029994,0.000000,-1.372207,0.981297,0.000000,0.192500,-0.000000,img__0_1648104664747517400.png
1648104664643,-3.326358,0.000000,-1.525527,0.982732,0.000000,0.185035,-0.000000,img__0_1648104664795301400.png
1648104664691,-3.628566,0.000000,-1.672060,0.984072,0.000000,0.177771,-0.000000,img__0_1648104664844143700.png
1648104664757,-4.052726,0.000000,-1.861504,0.985754,0.000000,0.168191,-0.000000,img__0_1648104664908058500.png
1648104664805,-4.367188,0.000000,-1.990759,0.986863,0.000000,0.161557,-0.000000,img__0_1648104664956450600.png
1648104664853,-4.686528,0.000000,-2.113258,0.987881,0.000000,0.155215,-0.000000,img__0_1648104665004820000.png
1648104664907,-5.051459,0.000000,-2.243496,0.988923,0.000000,0.148432,-0.000000,img__0_1648104665056280100.png
1648104664952,-5.360029,0.000000,-2.346286,0.989714,0.000000,0.143059,-0.000000,img__0_1648104665104637900.png
1648104665003,-5.714492,0.000000,-2.456871,0.990534,0.000000,0.137267,-0.000000,img__0_1648104665154642500.png
1648104665048,-6.031320,0.000000,-2.549537,0.991195,0.000000,0.132410,-0.000000,img__0_1648104665201540500.png
1648104665114,-6.502645,0.000000,-2.677669,0.992069,0.000000,0.125693,-0.000000,img__0_1648104665266403600.png
1648104665162,-6.850204,0.000000,-2.765417,0.992641,0.000000,0.121097,-0.000000,img__0_1648104665314815400.png
1648104665210,-7.201628,0.000000,-2.848877,0.993164,0.000000,0.116731,-0.000000,img__0_1648104665363206000.png
1648104665258,-7.556779,0.000000,-2.928291,0.993642,0.000000,0.112582,-0.000000,img__0_1648104665410811900.png
1648104665306,-7.915520,0.000000,-3.003883,0.994081,0.000000,0.108640,-0.000000,img__0_1648104665459195500.png
1648104665354,-8.277720,0.000000,-3.075865,0.994483,0.000000,0.104893,-0.000000,img__0_1648104665507489600.png
1648104665420,-8.781149,0.000000,-3.169302,0.994983,0.000000,0.100042,-0.000000,img__0_1648104665571993900.png
1648104665468,-9.151043,0.000000,-3.233471,0.995312,0.000000,0.096719,-0.000000,img__0_1648104665620373000.png
1648104665519,-9.547374,0.000000,-3.298372,0.995632,0.000000,0.093367,-0.000000,img__0_1648104665670528500.png
1648104665567,-9.923386,0.000000,-3.356535,0.995908,0.000000,0.090371,-0.000000,img__0_1648104665717929000.png
1648104665615,-10.302190,0.000000,-3.412017,0.996163,0.000000,0.087520,-0.000000,img__0_1648104665766143300.png
1648104665663,-10.683672,0.000000,-3.464957,0.996397,0.000000,0.084807,-0.000000,img__0_1648104665814554600.png
1648104665729,-11.212383,0.000000,-3.533837,0.996691,0.000000,0.081288,-0.000000,img__0_1648104665880317200.png
1648104665774,-11.575519,0.000000,-3.578348,0.996873,0.000000,0.079022,0.000000,img__0_1648104665927587900.png
1648104665825,-11.989552,0.000000,-3.626527,0.997064,-0.000000,0.076576,0.000000,img__0_1648104665977174900.png
1648104665873,-12.381540,0.000000,-3.669780,0.997230,-0.000000,0.074386,0.000000,img__0_1648104666024226600.png
1648104665921,-12.775670,0.000000,-3.711108,0.997383,-0.000000,0.072301,0.000000,img__0_1648104666072360000.png
1648104665969,-13.171857,0.000000,-3.750605,0.997525,-0.000000,0.070313,0.000000,img__0_1648104666121326200.png
1648104666035,-13.719815,0.000000,-3.802085,0.997704,-0.000000,0.067732,0.000000,img__0_1648104666186888500.png
1648104666083,-14.120548,0.000000,-3.837581,0.997822,-0.000000,0.065959,0.000000,img__0_1648104666234319300.png
1648104666131,-14.523065,0.000000,-3.871527,0.997933,-0.000000,0.064268,0.000000,img__0_1648104666282642100.png
1648104666179,-14.927288,0.000000,-3.903997,0.998035,-0.000000,0.062657,0.000000,img__0_1648104666331227900.png
1648104666227,-15.333147,0.000000,-3.935061,0.998130,-0.000000,0.061119,0.000000,img__0_1648104666379158400.png
1648104666281,-15.791612,0.000000,-3.968408,0.998230,-0.000000,0.059475,0.000000,img__0_1648104666431018400.png
1648104666341,-16.303226,0.000000,-4.003577,0.998331,-0.000000,0.057746,0.000000,img__0_1648104666491968500.png
1648104666389,-16.714121,0.000000,-4.030359,0.998406,-0.000000,0.056435,0.000000,img__0_1648104666539995900.png
1648104666437,-17.126371,0.000000,-4.055997,0.998476,-0.000000,0.055184,0.000000,img__0_1648104666588562600.png
1648104666485,-17.539921,0.000000,-4.080545,0.998542,-0.000000,0.053990,0.000000,img__0_1648104666638641700.png
1648104666536,-17.980680,0.000000,-4.105487,0.998606,-0.000000,0.052781,0.000000,img__0_1648104666687463300.png
1648104666587,-18.422777,0.000000,-4.129309,0.998666,-0.000000,0.051630,0.000000,img__0_1648104666738695400.png
1648104666647,-18.944530,0.000000,-4.155973,0.998732,-0.000000,0.050346,0.000000,img__0_1648104666798974000.png
1648104666695,-19.363148,0.000000,-4.176297,0.998780,-0.000000,0.049371,0.000000,img__0_1648104666847181700.png
1648104666743,-19.782793,0.000000,-4.195768,0.998826,-0.000000,0.048441,0.000000,img__0_1648104666894842200.png
1648104666791,-20.203417,0.000000,-4.214423,0.998869,-0.000000,0.047552,0.000000,img__0_1648104666943237800.png
1648104666839,-20.624994,0.000000,-4.232298,0.998909,-0.000000,0.046703,0.000000,img__0_1648104666991542800.png
1648104666887,-21.047476,0.000000,-4.249427,0.998946,-0.000000,0.045892,0.000000,img__0_1648104667040025100.png
1648104666935,-21.470821,0.000000,-4.265843,0.998982,-0.000000,0.045117,0.000000,img__0_1648104667088191100.png
1648104667001,-22.054272,0.000000,-4.287308,0.999027,-0.000000,0.044108,0.000000,img__0_1648104667152691900.png
1648104667049,-22.479530,0.000000,-4.302151,0.999057,-0.000000,0.043412,0.000000,img__0_1648104667201310500.png
1648104667097,-22.905540,0.000000,-4.316380,0.999086,-0.000000,0.042748,0.000000,img__0_1648104667250261900.png
1648104667145,-23.332260,0.000000,-4.330020,0.999113,0.000000,0.042113,0.000000,img__0_1648104667298549600.png
1648104667193,-23.759665,0.000000,-4.343098,0.999138,0.000000,0.041507,0.000000,img__0_1648104667346995500.png
1648104667241,-24.187727,0.000000,-4.355638,0.999162,0.000000,0.040927,0.000000,img__0_1648104667394855900.png
1648104667307,-24.777330,0.000000,-4.372040,0.999193,0.000000,0.040171,0.000000,img__0_1648104667460847300.png
1648104667358,-25.233704,0.000000,-4.384082,0.999215,0.000000,0.039619,0.000000,img__0_1648104667508701700.png
1648104667406,-25.663813,0.000000,-4.394936,0.999234,0.000000,0.039122,0.000000,img__0_1648104667558131300.png
1648104667451,-26.067533,0.000000,-4.404707,0.999252,0.000000,0.038676,0.000000,img__0_1648104667604683300.png
1648104667502,-26.525633,0.000000,-4.415327,0.999270,0.000000,0.038194,0.000000,img__0_1648104667653133800.png
1648104667550,-26.957289,0.000000,-4.424901,0.999287,0.000000,0.037760,0.000000,img__0_1648104667701207300.png
