TimeStamp,POS_X,POS_Y,POS_Z,Q_W,Q_X,Q_Y,Q_Z,ImageFile
1648104375695,0.000000,0.000000,0.678889,1.000000,0.000000,0.000000,0.000000,img__0_1648104375803636500.png
1648104375740,0.000000,0.000000,0.678889,1.000000,0.000000,0.000000,0.000000,img__0_1648104375849090700.png
1648104375788,0.000000,0.000000,0.678889,1.000000,0.000000,0.000000,0.000000,img__0_1648104375898144400.png
1648104375857,0.000000,0.000000,0.678889,1.000000,0.000000,0.000000,0.000000,img__0_1648104375964830600.png
1648104375899,-0.000001,0.000000,0.678847,0.999967,0.000000,0.008074,0.000000,img__0_1648104376009129300.png
1648104375950,-0.001047,0.000000,0.672936,0.997126,0.000000,0.075763,-0.000000,img__0_1648104376057827300.png
1648104375998,-0.007254,0.000000,0.654087,0.991110,0.000000,0.133046,-0.000000,img__0_1648104376106564900.png
1648104376046,-0.022606,0.000000,0.622991,0.984670,0.000000,0.174426,-0.000000,img__0_1648104376154738300.png
1648104376094,-0.050349,0.000000,0.579951,0.978851,0.000000,0.204574,-0.000000,img__0_1648104376203945300.png
1648104376160,-0.112588,0.000000,0.502739,0.972585,0.000000,0.232546,-0.000000,img__0_1648104376267922800.png
1648104376208,-0.177231,0.000000,0.434450,0.969207,0.000000,0.246250,-0.000000,img__0_1648104376315882100.png
1648104376256,-0.259159,0.000000,0.356757,0.966645,0.000000,0.256118,-0.000000,img__0_1648104376365910500.png
1648104376304,-0.358850,0.000000,0.270356,0.964732,0.000000,0.263235,-0.000000,img__0_1648104376412551400.png
1648104376352,-0.476511,0.000000,0.175964,0.963421,0.000000,0.267991,-0.000000,img__0_1648104376460953700.png
1648104376400,-0.611948,0.000000,0.074544,0.963621,0.000000,0.267274,-0.000000,img__0_1648104376509326600.png
1648104376466,-0.826774,0.000000,-0.075814,0.965193,0.000000,0.261538,-0.000000,img__0_1648104376573967800.png
1648104376514,-1.003128,0.000000,-0.192703,0.966817,0.000000,0.255470,-0.000000,img__0_1648104376622269600.png
1648104376562,-1.195703,0.000000,-0.315633,0.968615,0.000000,0.248566,-0.000000,img__0_1648104376670848000.png
1648104376610,-1.403801,0.000000,-0.444338,0.970477,0.000000,0.241192,-0.000000,img__0_1648104376719282200.png
1648104376658,-1.626707,0.000000,-0.578564,0.972342,0.000000,0.233563,-0.000000,img__0_1648104376767364100.png
1648104376706,-1.863714,0.000000,-0.718072,0.974172,0.000000,0.225809,-0.000000,img__0_1648104376815839000.png
1648104376754,-2.114127,0.000000,-0.862637,0.975946,0.000000,0.218012,-0.000000,img__0_1648104376864359300.png
1648104376820,-2.479102,0.000000,-1.069289,0.978272,0.000000,0.207325,-0.000000,img__0_1648104376928964200.png
1648104376868,-2.758689,0.000000,-1.225031,0.979872,0.000000,0.199628,-0.000000,img__0_1648104376977241900.png
1648104376922,-3.085066,0.000000,-1.401797,0.981573,0.000000,0.191087,-0.000000,img__0_1648104377030204500.png
1648104376967,-3.363816,0.000000,-1.544621,0.982905,0.000000,0.184115,-0.000000,img__0_1648104377077218600.png
1648104377015,-3.666698,0.000000,-1.690219,0.984233,0.000000,0.176879,-0.000000,img__0_1648104377125460300.png
1648104377066,-3.994284,0.000000,-1.836820,0.985536,0.000000,0.169468,-0.000000,img__0_1648104377174048000.png
1648104377132,-4.426650,0.000000,-2.014537,0.987061,0.000000,0.160346,-0.000000,img__0_1648104377240058200.png
1648104377177,-4.726728,0.000000,-2.128402,0.988001,0.000000,0.154444,-0.000000,img__0_1648104377287183800.png
1648104377228,-5.071843,0.000000,-2.250773,0.988977,0.000000,0.148068,-0.000000,img__0_1648104377335810300.png
1648104377273,-5.380672,0.000000,-2.353210,0.989764,0.000000,0.142711,-0.000000,img__0_1648104377383158800.png
1648104377321,-5.714416,0.000000,-2.457102,0.990534,0.000000,0.137269,-0.000000,img__0_1648104377431490600.png
1648104377372,-6.073761,0.000000,-2.561772,0.991279,0.000000,0.131781,-0.000000,img__0_1648104377480300400.png
1648104377435,-6.524159,0.000000,-2.683476,0.992106,0.000000,0.125401,-0.000000,img__0_1648104377544442700.png
1648104377483,-6.871958,0.000000,-2.770934,0.992674,0.000000,0.120820,-0.000000,img__0_1648104377592829700.png
1648104377531,-7.223613,0.000000,-2.854120,0.993195,0.000000,0.116467,-0.000000,img__0_1648104377641347000.png
1648104377582,-7.601318,0.000000,-2.938095,0.993699,0.000000,0.112080,-0.000000,img__0_1648104377690224100.png
1648104377630,-7.960494,0.000000,-3.013212,0.994133,0.000000,0.108163,-0.000000,img__0_1648104377739706200.png
1648104377678,-8.323111,0.000000,-3.084745,0.994531,0.000000,0.104440,-0.000000,img__0_1648104377787435900.png
1648104377744,-8.827089,0.000000,-3.177604,0.995026,0.000000,0.099620,-0.000000,img__0_1648104377851823100.png
1648104377789,-9.174131,0.000000,-3.237484,0.995331,0.000000,0.096520,-0.000000,img__0_1648104377899816400.png
1648104377840,-9.570650,0.000000,-3.302182,0.995649,0.000000,0.093178,-0.000000,img__0_1648104377947901800.png
1648104377888,-9.946838,0.000000,-3.360165,0.995925,0.000000,0.090191,-0.000000,img__0_1648104377996634000.png
1648104377936,-10.325806,0.000000,-3.415477,0.996178,0.000000,0.087348,-0.000000,img__0_1648104378044682200.png
1648104377984,-10.707447,0.000000,-3.468255,0.996411,0.000000,0.084644,-0.000000,img__0_1648104378092944700.png
1648104378050,-11.236370,0.000000,-3.536926,0.996703,0.000000,0.081136,-0.000000,img__0_1648104378157918200.png
1648104378098,-11.623936,0.000000,-3.584195,0.996896,0.000000,0.078729,-0.000000,img__0_1648104378206361100.png
1648104378146,-12.013824,0.000000,-3.629339,0.997074,0.000000,0.076438,-0.000000,img__0_1648104378254832700.png
1648104378194,-12.405946,0.000000,-3.672464,0.997239,0.000000,0.074255,-0.000000,img__0_1648104378303325100.png
1648104378242,-12.800204,0.000000,-3.713671,0.997392,0.000000,0.072175,-0.000000,img__0_1648104378351122400.png
1648104378290,-13.196512,0.000000,-3.753052,0.997533,0.000000,0.070194,-0.000000,img__0_1648104378399585800.png
1648104378356,-13.744630,0.000000,-3.804383,0.997711,0.000000,0.067621,-0.000000,img__0_1648104378464506300.png
1648104378404,-14.145475,0.000000,-3.839776,0.997829,0.000000,0.065853,-0.000000,img__0_1648104378512343500.png
1648104378452,-14.548096,0.000000,-3.873624,0.997939,0.000000,0.064167,-0.000000,img__0_1648104378560982100.png
1648104378500,-14.952421,0.000000,-3.906000,0.998041,0.000000,0.062560,-0.000000,img__0_1648104378610827800.png
1648104378548,-15.358378,0.000000,-3.936975,0.998136,0.000000,0.061027,-0.000000,img__0_1648104378657655500.png
1648104378596,-15.765900,0.000000,-3.966614,0.998224,0.000000,0.059565,-0.000000,img__0_1648104378706409400.png
1648104378662,-16.328674,0.000000,-4.005298,0.998336,0.000000,0.057664,-0.000000,img__0_1648104378771093600.png
1648104378710,-16.739651,0.000000,-4.032005,0.998411,0.000000,0.056357,-0.000000,img__0_1648104378819239700.png
1648104378758,-17.151981,0.000000,-4.057571,0.998480,0.000000,0.055109,-0.000000,img__0_1648104378867242800.png
1648104378806,-17.565607,0.000000,-4.082051,0.998545,0.000000,0.053918,-0.000000,img__0_1648104378915457000.png
1648104378854,-17.980476,0.000000,-4.105492,0.998606,0.000000,0.052782,-0.000000,img__0_1648104378963961700.png
1648104378905,-18.422573,0.000000,-4.129312,0.998666,0.000000,0.051631,-0.000000,img__0_1648104379013321500.png
1648104378950,-18.813726,0.000000,-4.149442,0.998716,0.000000,0.050661,-0.000000,img__0_1648104379060499400.png
1648104379016,-19.389137,0.000000,-4.177537,0.998783,0.000000,0.049313,-0.000000,img__0_1648104379125169500.png
1648104379064,-19.808844,0.000000,-4.196955,0.998829,0.000000,0.048385,-0.000000,img__0_1648104379173922000.png
1648104379112,-20.229528,0.000000,-4.215559,0.998871,0.000000,0.047499,-0.000000,img__0_1648104379222738500.png
1648104379166,-20.703930,0.000000,-4.235562,0.998916,0.000000,0.046549,-0.000000,img__0_1648104379273984600.png
1648104379211,-21.100136,0.000000,-4.251513,0.998951,0.000000,0.045794,-0.000000,img__0_1648104379319941500.png
1648104379259,-21.523588,0.000000,-4.267842,0.998986,0.000000,0.045023,-0.000000,img__0_1648104379367199200.png
1648104379322,-22.080614,0.000000,-4.288249,0.999029,0.000000,0.044064,-0.000000,img__0_1648104379431952300.png
1648104379373,-22.532526,0.000000,-4.303957,0.999061,0.000000,0.043329,-0.000000,img__0_1648104379481056600.png
1648104379421,-22.958624,0.000000,-4.318111,0.999089,0.000000,0.042668,-0.000000,img__0_1648104379531185500.png
1648104379466,-23.358736,0.000000,-4.330848,0.999114,0.000000,0.042075,-0.000000,img__0_1648104379576568500.png
1648104379517,-23.812920,0.000000,-4.344689,0.999141,0.000000,0.041434,-0.000000,img__0_1648104379625200600.png
1648104379565,-24.241060,0.000001,-4.357162,0.999165,0.000000,0.040857,-0.000000,img__0_1648104379673330800.png
1648104379628,-24.803938,0.000001,-4.372757,0.999194,0.000000,0.040139,-0.000000,img__0_1648104379738463700.png
1648104379676,-25.233482,0.000001,-4.384076,0.999215,0.000000,0.039619,-0.000000,img__0_1648104379786758000.png
1648104379727,-25.690491,0.000001,-4.395593,0.999236,0.000000,0.039092,-0.000000,img__0_1648104379835739100.png
1648104379775,-26.121176,0.000001,-4.405975,0.999254,0.000000,0.038619,-0.000000,img__0_1648104379883248500.png
1648104379823,-26.552374,0.000001,-4.415931,0.999271,0.000000,0.038167,-0.000000,img__0_1648104379931580600.png
1648104379871,-26.984060,0.000001,-4.425480,0.999288,0.000000,0.037734,-0.000000,img__0_1648104379979684300.png
1648104379937,-27.578409,0.000001,-4.437975,0.999309,0.000000,0.037170,-0.000000,img__0_1648104380046210700.png
1648104379982,-27.984131,0.000001,-4.446093,0.999323,0.000000,0.036805,-0.000000,img__0_1648104380093019000.png
1648104380033,-28.444403,0.000001,-4.454917,0.999337,0.000000,0.036409,-0.000000,img__0_1648104380143734900.png
1648104380081,-28.878021,0.000001,-4.462874,0.999350,0.000000,0.036053,-0.000000,img__0_1648104380190025500.png
1648104380129,-29.312031,0.000001,-4.470506,0.999362,0.000000,0.035713,-0.000000,img__0_1648104380238833800.png
1648104380180,-29.773577,0.000001,-4.478274,0.999374,0.000000,0.035368,-0.000000,img__0_1648104380288407500.png
1648104380240,-30.317085,0.000001,-4.486984,0.999388,0.000000,0.034982,-0.000000,img__0_1648104380350958300.png
1648104380288,-30.752275,0.000001,-4.493634,0.999398,0.000000,0.034689,-0.000000,img__0_1648104380399141100.png
1648104380339,-31.215017,0.000001,-4.500404,0.999408,0.000000,0.034391,-0.000000,img__0_1648104380447523100.png
1648104380387,-31.650858,0.000001,-4.506509,0.999418,0.000000,0.034123,-0.000000,img__0_1648104380496070900.png
1648104380435,-32.086994,0.000001,-4.512368,0.999426,0.000000,0.033867,-0.000000,img__0_1648104380544283500.png
1648104380483,-32.523411,0.000001,-4.517987,0.999435,0.000000,0.033622,-0.000000,img__0_1648104380592644200.png
1648104380549,-33.123928,0.000001,-4.525342,0.999445,0.000000,0.033302,-0.000000,img__0_1648104380657587400.png
1648104380597,-33.560970,0.000001,-4.530433,0.999453,0.000000,0.033082,-0.000000,img__0_1648104380706343800.png
1648104380645,-33.998257,0.000001,-4.535318,0.999460,0.000000,0.032871,-0.000000,img__0_1648104380754532800.png
1648104380693,-34.435780,0.000001,-4.540006,0.999466,0.000000,0.032669,-0.000000,img__0_1648104380803033500.png
1648104380744,-34.900890,0.000001,-4.544779,0.999473,0.000000,0.032464,-0.000000,img__0_1648104380853378200.png
1648104380789,-35.311485,0.000001,-4.548819,0.999479,0.000000,0.032291,-0.000000,img__0_1648104380899757800.png
1648104380840,-35.777042,0.000001,-4.553213,0.999485,0.000000,0.032103,-0.000000,img__0_1648104380949572200.png
1648104380903,-36.352448,0.000001,-4.558380,0.999492,0.000000,0.031883,-0.000000,img__0_1648104381012046400.png
1648104380951,-36.791065,0.000001,-4.562132,0.999497,0.000000,0.031724,-0.000000,img__0_1648104381060507500.png
1648104380999,-37.229858,0.000001,-4.565733,0.999502,0.000000,0.031572,-0.000000,img__0_1648104381108748600.png
1648104381047,-37.668823,0.000001,-4.569189,0.999506,0.000000,0.031426,-0.000000,img__0_1648104381157453100.png
1648104381098,-38.135403,0.000001,-4.572707,0.999511,0.000000,0.031278,-0.000000,img__0_1648104381206573900.png
1648104381146,-38.574692,0.000001,-4.575880,0.999515,0.000000,0.031145,-0.000000,img__0_1648104381254604800.png
1648104381209,-39.151485,0.000001,-4.579850,0.999520,0.000000,0.030979,-0.000000,img__0_1648104381319668500.png
1648104381257,-39.591110,0.000001,-4.582734,0.999524,0.000000,0.030859,-0.000000,img__0_1648104381367069700.png
1648104381305,-40.030869,0.000001,-4.585501,0.999527,0.000000,0.030743,-0.000000,img__0_1648104381415394900.png
1648104381353,-40.470757,0.000001,-4.588156,0.999531,0.000000,0.030633,-0.000000,img__0_1648104381463892600.png
1648104381401,-40.910767,0.000001,-4.590704,0.999534,0.000000,0.030528,-0.000000,img__0_1648104381512149400.png
1648104381452,-41.378407,0.000001,-4.593299,0.999537,0.000000,0.030421,-0.000000,img__0_1648104381560627800.png
1648104381515,-41.956245,0.000001,-4.596352,0.999541,0.000000,0.030296,-0.000000,img__0_1648104381625271500.png
1648104381563,-42.396633,0.000001,-4.598568,0.999544,0.000000,0.030205,-0.000000,img__0_1648104381674355300.png
1648104381614,-42.864651,0.000001,-4.600825,0.999547,0.000000,0.030112,-0.000000,img__0_1648104381722843000.png
1648104381662,-43.305237,0.000001,-4.602860,0.999549,0.000000,0.030029,-0.000000,img__0_1648104381770793800.png
1648104381713,-43.773468,0.000001,-4.604933,0.999552,0.000000,0.029945,-0.000000,img__0_1648104381822885700.png
1648104381758,-44.186691,0.000002,-4.606688,0.999554,0.000000,0.029874,-0.000000,img__0_1648104381867262300.png
1648104381821,-44.765335,0.000002,-4.609033,0.999557,0.000000,0.029779,-0.000000,img__0_1648104381931548500.png
1648104381872,-45.233856,0.000002,-4.610841,0.999559,0.000000,0.029707,-0.000000,img__0_1648104381982105300.png
1648104381920,-45.674900,0.000002,-4.612472,0.999561,0.000000,0.029641,-0.000000,img__0_1648104382028643600.png
1648104381968,-46.116020,0.000002,-4.614036,0.999563,0.000000,0.029578,-0.000000,img__0_1648104382076526800.png
1648104382016,-46.557205,0.000002,-4.615538,0.999564,0.000000,0.029518,-0.000000,img__0_1648104382125026300.png
1648104382064,-46.998459,0.000002,-4.616980,0.999566,0.000000,0.029461,-0.000000,img__0_1648104382173590800.png
1648104382127,-47.577698,0.000002,-4.618782,0.999568,0.000000,0.029389,-0.000000,img__0_1648104382238411000.png
1648104382178,-48.046684,0.000002,-4.620171,0.999570,0.000000,0.029334,-0.000000,img__0_1648104382286866700.png
1648104382226,-48.488144,0.000002,-4.621424,0.999571,0.000000,0.029284,-0.000000,img__0_1648104382334744000.png
1648104382274,-48.929661,0.000002,-4.622626,0.999573,0.000000,0.029237,-0.000000,img__0_1648104382383092900.png
1648104382322,-49.371231,0.000002,-4.623780,0.999574,0.000000,0.029192,-0.000000,img__0_1648104382432118200.png
1648104382373,-49.840450,0.000002,-4.624955,0.999575,0.000000,0.029145,-0.000000,img__0_1648104382481995500.png
1648104382436,-50.420151,0.000002,-4.626336,0.999577,0.000000,0.029091,-0.000000,img__0_1648104382545247900.png
1648104382484,-50.861877,0.000002,-4.627339,0.999578,0.000000,0.029052,-0.000000,img__0_1648104382592950800.png
